frequency (cm^-1),IR intensity,eda_syn.out,eda_anti.out,molecule 1
1375.348126,89.255526,70.403286,18.852240,89.255526
1375.526561,91.038762,72.970169,18.068593,91.038762
1376.003840,96.006323,79.897209,16.109114,96.006323
1376.125172,97.300369,81.657232,15.643137,97.300369
1376.321300,99.404066,84.486454,14.917612,99.404066
1376.567384,102.043520,87.987949,14.055571,102.043520
1376.726890,103.739893,90.214577,13.525316,103.739893
1377.066381,107.261383,94.791143,12.470240,107.261383
1377.375153,110.287860,98.692347,11.595513,110.287860
1377.553588,111.926777,100.800968,11.125809,111.926777
1378.030867,115.768976,105.776084,9.992892,115.768976
1378.152199,116.593064,106.860635,9.732429,116.593064
1378.348327,117.771674,108.437685,9.333989,117.771674
1378.594411,118.956784,110.084570,8.872214,118.956784
1378.753917,119.535861,110.941125,8.594735,119.535861
1379.093408,120.235283,112.176716,8.058567,120.235283
1379.402180,120.208535,112.576810,7.631726,120.208535
1379.580615,119.897795,112.487829,7.409966,119.897795
1380.057894,118.015136,111.114639,6.900498,118.015136
1380.179226,117.301089,110.511727,6.789362,117.301089
1380.375354,115.957151,109.332528,6.624624,115.957151
1380.621438,113.959490,107.516468,6.443022,113.959490
1380.780944,112.494128,106.154456,6.339672,112.494128
1381.120435,108.981713,102.826025,6.155687,108.981713
1381.429207,105.394760,99.365662,6.029098,105.394760
1381.607642,103.184582,97.211601,5.972981,103.184582
1382.084921,96.915004,91.032878,5.882126,96.915004
1382.206254,95.262547,89.390051,5.872496,95.262547
1382.402381,92.561319,86.693014,5.868305,92.561319
1382.648465,89.142419,83.259601,5.882818,89.142419
1382.807971,86.922413,81.018463,5.903951,86.922413
1383.147462,82.227351,76.247654,5.979697,82.227351
1383.456234,78.038555,71.953328,6.085227,78.038555
1383.634669,75.671490,69.509169,6.162321,75.671490
1384.111948,69.597821,63.170163,6.427658,69.597821
1384.233281,68.124084,61.615006,6.509078,68.124084
1384.429408,65.810105,59.157212,6.652893,65.810105
1384.675492,63.034418,56.179459,6.854959,63.034418
1384.834998,61.315945,54.316979,6.998966,61.315945
1385.094740,58.660938,51.405215,7.255723,58.660938
1385.171700,57.909566,50.572421,7.337144,57.909566
1385.174489,57.882649,50.542508,7.340141,57.882649
1385.483261,55.038641,47.346641,7.692000,55.038641
1385.661696,53.521004,45.607421,7.913583,53.521004
1386.138975,49.929117,41.356769,8.572348,49.929117
1386.260308,49.126314,40.371182,8.755132,49.126314
1386.456435,47.924164,38.860543,9.063621,47.924164
1386.469336,47.849233,38.764759,9.084474,47.849233
1386.702519,46.583220,37.110020,9.473200,46.583220
1386.862025,45.813533,36.061692,9.751840,45.813533
1387.121767,44.726874,34.499716,10.227158,44.726874
1387.198727,44.444347,34.071349,10.372998,44.444347
1387.201516,44.434446,34.056122,10.378324,44.434446
1387.510288,43.482849,32.497022,10.985827,43.482849
1387.688723,43.062217,31.709966,11.352252,43.062217
1388.166002,42.389958,30.007950,12.382008,42.389958
1388.287335,42.321308,29.667290,12.654018,42.321308
1388.483462,42.295117,29.193979,13.101138,42.295117
1388.729546,42.406370,28.733195,13.673175,42.406370
1388.889052,42.561365,28.512233,14.049132,42.561365
1389.148794,42.947587,28.280435,14.667152,42.947587
1389.225754,43.092782,28.241703,14.851079,43.092782
1389.228543,43.098300,28.240553,14.857747,43.098300
1389.537315,43.817134,28.221510,15.595623,43.817134
1389.715750,44.325763,28.306454,16.019309,44.325763
1390.193029,45.989664,28.865171,17.124493,45.989664
1390.314362,46.476536,29.081397,17.395140,46.476536
1390.510489,47.312173,29.491978,17.820195,47.312173
1390.756573,48.437570,30.110529,18.327041,48.437570
1390.916079,49.207425,30.570711,18.636714,49.207425
1391.175821,50.518800,31.415450,19.103350,50.518800
1391.252781,50.919224,31.687620,19.231604,50.919224
1391.255570,50.933824,31.697665,19.236159,50.933824
1391.564342,52.584185,32.886380,19.697805,52.584185
1391.742777,53.562111,33.639369,19.922742,53.562111
1392.220056,56.220952,35.867537,20.353416,56.220952
1392.341389,56.898886,36.478782,20.420105,56.898886
1392.537516,57.989751,37.500566,20.489185,57.989751
1392.783600,59.341936,38.835189,20.506747,59.341936
1392.943106,60.203811,39.727166,20.476645,60.203811
1393.202848,61.574374,41.216143,20.358231,61.574374
1393.279808,61.971198,41.664311,20.306887,61.971198
1393.282597,61.985489,41.680600,20.304889,61.985489
1393.591369,63.525939,43.500193,20.025747,63.525939
1393.769804,64.373708,44.559572,19.814136,64.373708
1394.247083,66.455771,47.370426,19.085345,66.455771
1394.368416,66.935552,48.069229,18.866323,66.935552
1394.564543,67.662594,49.175404,18.487189,67.662594
1394.810627,68.481919,50.509337,17.972582,68.481919
1394.970133,68.952305,51.333249,17.619056,68.952305
1395.229875,69.605446,52.589905,17.015541,69.605446
1395.306835,69.770154,52.939055,16.831099,69.770154
1395.309624,69.775864,52.951490,16.824374,69.775864
1395.618396,70.290237,54.226284,16.063953,70.290237
1395.796831,70.474586,54.861309,15.613277,70.474586
1396.274110,70.518912,56.132376,14.386536,70.518912
1396.395443,70.419310,56.346360,14.072951,70.419310
1396.591570,70.158752,56.591661,13.567091,70.158752
1396.837654,69.654551,56.717629,12.936922,69.654551
1396.997160,69.221467,56.688735,12.532732,69.221467
1397.256902,68.338530,56.454214,11.884316,68.338530
1397.333862,68.035291,56.340362,11.694929,68.035291
1397.336651,68.023952,56.335860,11.688092,68.023952
1397.645423,66.620091,55.676900,10.943191,66.620091
1397.823858,65.680194,55.155524,10.524670,65.680194
1398.301137,62.751721,53.297524,9.454197,62.751721
1398.422470,61.921935,52.727617,9.194319,61.921935
1398.618597,60.517980,51.732629,8.785351,60.517980
1398.864681,58.660634,50.368450,8.292184,58.660634
1399.024187,57.408594,49.423932,7.984662,57.408594
1399.283929,55.304915,47.800272,7.504643,55.304915
1399.360889,54.668986,47.301597,7.367389,54.668986
1399.363678,54.645851,47.283393,7.362458,54.645851
1399.672450,52.051970,45.216952,6.835018,52.051970
1399.850885,50.532208,43.985320,6.546887,50.532208
1400.328164,46.446460,40.611174,5.835285,46.446460
1400.449497,45.412022,39.744199,5.667823,45.412022
1400.645624,43.750567,38.342229,5.408338,43.750567
1400.891708,41.692113,36.590228,5.101884,41.692113
1401.051214,40.377761,35.463468,4.914293,40.377761
1401.310956,38.277946,33.651200,4.626747,38.277946
1401.387916,37.666518,33.120828,4.545691,37.666518
1401.390705,37.644461,33.101673,4.542788,37.644461
1401.699477,35.247167,31.011067,4.236100,35.247167
1401.877912,33.905068,29.833397,4.071671,33.905068
1402.355191,30.485990,26.811323,3.674668,30.485990
1402.476524,29.658564,26.075507,3.583057,29.658564
1402.672651,28.358255,24.915841,3.442414,28.358255
1402.918735,26.792859,23.514579,3.278279,26.792859
1403.078241,25.817999,22.639194,3.178805,25.817999
1403.337983,24.297939,21.270246,3.027692,24.297939
1403.414943,23.863607,20.878233,2.985374,23.863607
1403.417732,23.848006,20.864145,2.983861,23.848006
1403.726504,22.179929,19.355184,2.824745,22.179929
1403.904939,21.269132,18.529136,2.739996,21.269132
1404.382218,19.019953,16.483462,2.536492,19.019953
1404.503551,18.490492,16.000836,2.489656,18.490492
1404.699678,17.669788,15.252035,2.417753,17.669788
1404.945762,16.699847,14.366122,2.333725,16.699847
1405.105268,16.105609,13.822943,2.282666,16.105609
1405.365010,15.193758,12.988981,2.204776,15.193758
1405.441970,14.936458,12.753589,2.182869,14.936458
1405.444759,14.927243,12.745158,2.182085,14.927243
1405.753531,13.952410,11.853210,2.099200,13.952410
1405.931966,13.428769,11.374129,2.054640,13.428769
1406.409245,12.160761,10.214753,1.946008,12.160761
1406.530578,11.867254,9.946659,1.920596,11.867254
1406.726705,11.415853,9.534641,1.881212,11.415853
1406.972789,10.887672,9.053130,1.834542,10.887672
1407.132295,10.566737,8.760941,1.805796,10.566737
1407.392037,10.077839,8.316535,1.761304,10.077839
1407.468997,9.940601,8.191963,1.748638,9.940601
1407.471786,9.935691,8.187507,1.748184,9.935691
1407.780558,9.418215,7.718635,1.699580,9.418215
1407.958994,9.141568,7.468594,1.672974,9.141568
1407.971100,9.123360,7.452154,1.671206,9.123360
1408.432860,8.478276,6.871285,1.606991,8.478276
1408.436272,8.473847,6.867309,1.606538,8.473847
1408.557605,8.319402,6.728754,1.590648,8.319402
1408.753732,8.081656,6.515916,1.565740,8.081656
1408.999816,7.802773,6.267008,1.535765,7.802773
1409.159322,7.632714,6.115669,1.517045,7.632714
1409.419064,7.372352,5.884678,1.487674,7.372352
1409.496024,7.298907,5.819684,1.479223,7.298907
1409.498813,7.296276,5.817357,1.478919,7.296276
1409.807585,7.017466,5.571356,1.446109,7.017466
1409.986021,6.866946,5.439050,1.427896,6.866946
1409.998127,6.856997,5.430317,1.426679,6.856997
1410.459887,6.500477,5.118522,1.381955,6.500477
1410.463299,6.497999,5.116362,1.381637,6.497999
1410.584632,6.411262,5.040853,1.370409,6.411262
1410.780759,6.276505,4.923819,1.352686,6.276505
1411.026843,6.116274,4.785114,1.331160,6.116274
1411.186349,6.017285,4.699675,1.317611,6.017285
1411.446091,5.863619,4.567427,1.296192,5.863619
1411.523051,5.819771,4.529778,1.289994,5.819771
1411.525840,5.818196,4.528426,1.289770,5.818196
1411.834612,5.649511,4.383950,1.265561,5.649511
1412.013048,5.556888,4.304862,1.252026,5.556888
1412.025154,5.550725,4.299606,1.251119,5.550725
1412.486914,5.326320,4.108719,1.217601,5.326320
1412.490326,5.324735,4.107374,1.217360,5.324735
1412.611659,5.269024,4.060137,1.208887,5.269024
1412.807786,5.181562,3.986094,1.195468,5.181562
1413.053870,5.076082,3.896984,1.179098,5.076082
1413.213376,5.010088,3.841333,1.168756,5.010088
1413.473118,4.906358,3.754010,1.152349,4.906358
1413.550078,4.876470,3.728882,1.147588,4.876470
1413.861639,4.759183,3.630415,1.128768,4.759183
1414.040075,4.694555,3.576249,1.118306,4.694555
1414.052181,4.690234,3.572629,1.117605,4.690234
1414.513941,4.531178,3.439589,1.091590,4.531178
1414.517354,4.530043,3.438640,1.091403,4.530043
1414.638686,4.490036,3.405232,1.084804,4.490036
1414.834814,4.426824,3.352489,1.074335,4.426824
1415.080897,4.349948,3.288413,1.061535,4.349948
1415.240403,4.301504,3.248071,1.053433,4.301504
1415.500145,4.224835,3.184280,1.040555,4.224835
