wavenumber,intensity
489.852571,1.865131
489.968322,1.823801
490.27213,1.72269
491.106277,1.491593
491.656789,1.36876
491.792088,1.341481
491.879598,1.324386
491.995349,1.302405
492.299157,1.247901
492.966875,1.142146
493.133304,1.118364
493.683816,1.045822
493.819115,1.029287
493.906625,1.01884
494.022376,1.005308
494.326184,0.971258
495.160331,0.887303
495.710843,0.838341
495.846142,0.826985
495.933652,0.819773
496.049403,0.810388
496.353211,0.786565
497.187358,0.726608
497.73787,0.690899
497.873169,0.682545
497.960679,0.677225
498.07643,0.670288
498.380238,0.652601
499.214385,0.607622
499.764897,0.580538
499.900196,0.574171
499.987706,0.570111
500.103457,0.564809
500.407265,0.551257
501.241412,0.516568
501.791924,0.495524
501.927223,0.49056
502.014734,0.487391
502.130484,0.483249
502.434292,0.472639
503.268439,0.445344
503.818951,0.428684
503.95425,0.424743
504.041761,0.422224
504.157511,0.41893
504.461319,0.410478
505.295466,0.388638
505.845978,0.375238
505.981277,0.372059
506.068788,0.370027
506.184538,0.367367
506.488346,0.360531
507.322494,0.3428
507.873005,0.331871
508.008304,0.329273
508.095815,0.327611
508.211565,0.325434
508.515374,0.319832
509.349521,0.305252
509.900032,0.296229
510.035331,0.29408
510.122842,0.292704
510.238592,0.290901
510.542401,0.286256
511.376548,0.274132
511.927059,0.266602
512.062358,0.264806
512.149869,0.263655
512.265619,0.262146
512.569428,0.258255
513.403575,0.248071
513.954086,0.241727
514.089385,0.240211
514.176896,0.23924
514.292646,0.237965
514.596455,0.234676
515.430602,0.226046
515.981113,0.220655
516.116412,0.219365
516.203923,0.218538
516.319674,0.217453
516.623482,0.214649
517.457629,0.207279
518.00814,0.202663
518.143439,0.201557
518.23095,0.200848
518.346701,0.199917
518.650509,0.19751
519.484656,0.191171
520.035167,0.187192
520.170466,0.186237
520.257977,0.185625
520.373728,0.184821
520.677536,0.182742
521.511683,0.177256
522.062194,0.173805
522.197494,0.172977
522.285004,0.172446
522.400755,0.171747
522.704563,0.169941
523.53871,0.165168
523.777305,0.163851
524.089221,0.162161
524.224521,0.161438
524.312031,0.160974
524.427782,0.160365
524.73159,0.158788
525.565737,0.154616
526.116248,0.151985
526.251548,0.151353
526.339058,0.150946
526.454809,0.150413
526.758617,0.149031
527.592764,0.145374
528.143275,0.143065
528.278575,0.142511
528.366085,0.142154
528.481836,0.141686
528.785644,0.140474
529.619791,0.137267
530.170302,0.135245
530.305602,0.13476
530.393112,0.134448
530.508863,0.134039
530.812671,0.13298
531.646818,0.130189
532.197329,0.12844
532.332629,0.128021
532.420139,0.127753
532.53589,0.127401
532.839698,0.126494
533.673845,0.124127
534.224356,0.122667
534.359656,0.122321
534.447166,0.1221
534.562917,0.121811
534.866725,0.121071
535.700872,0.119181
536.251383,0.118051
536.386683,0.117788
536.474193,0.117621
536.589944,0.117403
536.893752,0.116853
537.727899,0.115494
538.27841,0.114715
538.41371,0.114537
538.50122,0.114425
538.616971,0.11428
538.920779,0.113916
539.754926,0.113032
540.305437,0.112519
540.440737,0.112398
540.643998,0.11222
540.947806,0.111958
541.781953,0.111214
542.332464,0.110658
542.467764,0.110508
542.671025,0.11027
542.974833,0.109883
543.80898,0.108593
544.359491,0.107542
544.494791,0.107259
544.698052,0.106819
545.00186,0.106126
545.836007,0.10405
546.386518,0.102591
546.521818,0.102226
546.725079,0.101677
547.028887,0.100853
547.863034,0.098617
548.413545,0.097188
548.548845,0.096845
548.752106,0.096336
549.055914,0.095591
549.890061,0.093654
550.440572,0.092468
550.575872,0.092187
550.779133,0.091775
551.082941,0.091177
551.917088,0.089647
552.467599,0.088722
552.602899,0.088504
552.80616,0.088183
553.109968,0.087719
553.944115,0.086528
554.494626,0.085802
554.587735,0.085683
554.629926,0.08563
555.136995,0.085006
555.971142,0.084044
556.521654,0.083446
556.656953,0.083303
557.164022,0.082782
557.998169,0.081965
558.548681,0.081451
558.68398,0.081328
559.191049,0.080874
560.025196,0.080159
560.575708,0.079706
561.218076,0.079195
562.052223,0.078559
562.602735,0.078156
563.245103,0.077701
564.07925,0.077134
564.629762,0.076774
565.27213,0.076368
566.106277,0.075863
566.656789,0.075542
567.299157,0.075181
568.133304,0.074731
568.683816,0.074447
569.326184,0.074126
570.160331,0.073728
570.710843,0.073477
571.353211,0.073194
572.187358,0.072844
572.73787,0.072623
573.380238,0.072375
574.214385,0.07207
574.764897,0.071878
575.407265,0.071663
576.241412,0.071399
576.791924,0.071234
577.434292,0.071051
578.268439,0.070827
578.818951,0.070688
579.461319,0.070534
580.295466,0.070347
580.845978,0.070233
581.488346,0.070107
582.322494,0.069957
582.873005,0.069865
583.515374,0.069767
584.349521,0.069651
584.900032,0.069582
585.398164,0.069525
585.542401,0.06951
586.376548,0.069428
586.927059,0.069381
587.569428,0.069334
588.403575,0.069284
588.954086,0.069259
589.596455,0.069237
590.430602,0.069219
590.981113,0.069215
591.623482,0.069217
592.457629,0.069231
593.00814,0.069247
593.650509,0.069274
594.484656,0.069319
595.677536,0.069406
596.511683,0.069482
597.704563,0.069614
598.53871,0.069721
599.73159,0.069897
600.565737,0.070036
601.758617,0.070257
602.592764,0.070428
603.785644,0.070695
604.58566,0.070889
604.619791,0.070898
605.812671,0.071212
606.612687,0.071438
606.646818,0.071448
607.839698,0.07181
608.639714,0.072069
608.673845,0.072081
609.866725,0.072493
610.666741,0.072786
610.700872,0.072799
611.893752,0.073263
612.693768,0.073591
612.727899,0.073606
613.920779,0.074123
614.720795,0.074489
614.754926,0.074505
615.947806,0.075079
616.208594,0.07521
616.747822,0.075484
616.781953,0.075502
617.974833,0.076136
618.774849,0.076582
618.80898,0.076601
620.00186,0.077299
620.801876,0.077789
622.828903,0.079111
624.85593,0.080558
626.882957,0.082138
628.909984,0.083861
630.937011,0.085741
632.964038,0.087789
634.34032,0.089284
634.991065,0.090022
636.2066,0.091457
636.367347,0.091652
637.018092,0.092457
638.233627,0.094023
638.394374,0.094236
639.045119,0.095115
640.260654,0.096826
640.421401,0.097059
641.072146,0.09802
642.287681,0.09989
642.448428,0.100145
643.099174,0.101197
644.314708,0.103246
644.475455,0.103525
645.126201,0.104678
646.341735,0.106926
646.502482,0.107233
647.019024,0.108235
647.153228,0.108499
648.368762,0.110971
648.529509,0.111308
649.180255,0.112702
650.395789,0.115426
650.556536,0.115798
651.207282,0.117336
652.422816,0.120345
652.583563,0.120757
653.234309,0.122459
654.449843,0.125792
654.61059,0.126249
655.261336,0.128138
656.47687,0.131843
656.637617,0.132351
657.288363,0.134454
658.503897,0.138586
658.664644,0.139154
659.31539,0.141503
660.530924,0.14613
660.691671,0.146766
661.342417,0.149402
662.557951,0.154603
662.718698,0.155319
663.369444,0.15829
664.0084,0.161323
664.584978,0.164164
664.745725,0.164974
665.396471,0.168338
666.035427,0.171779
666.612005,0.175006
666.772752,0.175927
667.423498,0.179756
668.062454,0.183679
668.639032,0.187366
668.799779,0.188419
669.450525,0.192804
670.089481,0.197305
670.666059,0.201542
670.826806,0.202755
671.477552,0.207807
672.116508,0.213005
672.693086,0.217909
672.853834,0.219314
673.504579,0.225178
674.143535,0.231224
674.720114,0.236942
674.880861,0.238583
675.531606,0.245441
676.170562,0.252533
676.747141,0.259256
676.907888,0.261188
677.558633,0.269281
677.829453,0.272782
678.197589,0.277673
678.774168,0.285652
678.934915,0.28795
679.58566,0.297591
680.224616,0.307623
680.801195,0.317193
680.961942,0.319954
681.612687,0.331567
682.251643,0.343695
682.828222,0.355308
682.988969,0.358666
683.639714,0.372828
684.27867,0.38768
684.855249,0.401961
685.015996,0.406101
685.666741,0.423612
686.305697,0.442067
686.882276,0.459896
687.043023,0.46508
687.693768,0.487082
688.332724,0.5104
688.909303,0.533051
689.07005,0.53966
689.720795,0.567825
690.359751,0.597878
690.93633,0.627277
691.097077,0.635892
691.747822,0.672816
692.386778,0.7126
692.963357,0.75194
693.124104,0.763555
693.774849,0.813823
694.413805,0.868978
694.990384,0.924692
695.151131,0.94139
695.801876,1.015085
696.440832,1.098873
697.017411,1.186869
697.178158,1.213917
697.828903,1.336998
698.467859,1.483865
699.044438,1.644988
699.205185,1.695715
699.85593,1.932101
700.494886,2.222363
701.071465,2.545782
701.232212,2.648
701.882957,3.123415
702.521914,3.699596
703.098492,4.326707
703.259239,4.521304
703.909984,5.403341
704.548941,6.423709
705.125519,7.479224
705.286266,7.796045
705.937011,9.174177
706.575968,10.660808
707.152546,12.088615
707.313293,12.496422
707.964038,14.161124
708.602995,15.754444
708.639883,15.843139
709.179573,17.07221
709.34032,17.406915
709.991065,18.556489
710.630022,19.272907
711.2066,19.492059
711.367347,19.476071
712.018092,19.07332
712.657049,18.201033
713.08002,17.414391
713.233627,17.096021
713.33014,16.888413
713.394374,16.747267
714.045119,15.213069
714.684076,13.60189
715.107047,12.52526
715.260654,12.137619
715.357167,11.895651
715.421401,11.735411
716.072146,10.16044
716.711103,8.728323
717.134074,7.856657
717.287681,7.556394
717.384194,7.372295
717.448428,7.251736
718.099174,6.12009
718.73813,5.167356
719.161101,4.620099
719.314708,4.43709
719.411221,4.326259
719.475455,4.254243
720.126201,3.599801
720.765157,3.078705
721.188128,2.791623
721.341735,2.697599
721.438248,2.641138
721.502482,2.604645
722.153228,2.279956
722.792184,2.030252
723.215155,1.895997
723.368762,1.852549
723.465275,1.826587
723.529509,1.809859
724.180255,1.663051
724.819211,1.553545
725.242182,1.496908
725.395789,1.479146
725.492302,1.468714
725.556536,1.462076
726.207282,1.407971
726.846238,1.377076
727.269209,1.368536
727.422816,1.367825
727.519329,1.368043
727.583563,1.368475
728.234309,1.386304
728.873265,1.429466
729.296236,1.473574
729.449843,1.492906
729.546356,1.505996
729.61059,1.515119
730.261336,1.627069
730.900292,1.77438
731.323263,1.894085
731.47687,1.94215
731.573383,1.973628
731.637617,1.995131
732.288363,2.23822
732.927319,2.522028
733.35029,2.733983
733.503897,2.815498
733.60041,2.867904
733.664644,2.903279
734.31539,3.282348
734.954346,3.684359
735.377317,3.960336
735.530924,4.061329
735.627437,4.124783
735.691671,4.166968
736.342417,4.586274
736.981373,4.96341
737.404344,5.178389
737.557951,5.247251
737.654464,5.287652
737.718698,5.313246
738.369444,5.506892
739.0084,5.564239
739.431371,5.524179
739.450313,5.520941
739.584978,5.494439
739.681491,5.471746
739.745725,5.454968
740.396471,5.215256
741.035427,4.877729
741.458398,4.615113
741.612005,4.514342
741.708518,4.449887
741.772752,4.406566
742.423498,3.955362
743.062454,3.507858
743.485425,3.218882
743.639032,3.116414
743.735545,3.052836
743.799779,3.010888
744.450525,2.604624
745.089481,2.243674
745.512452,2.0275
745.666059,1.953615
745.762572,1.908456
745.826806,1.878942
746.477552,1.604056
747.116508,1.375421
747.539479,1.245064
747.693086,1.201596
747.789599,1.175296
747.853834,1.158216
748.504579,1.00314
749.143535,0.879364
749.566506,0.810674
749.720114,0.788033
749.816626,0.77439
749.880861,0.765552
750.531606,0.685916
751.170562,0.622673
751.593534,0.587367
751.747141,0.575647
751.843654,0.568556
751.907888,0.56395
752.558633,0.521825
753.197589,0.487184
753.620561,0.467151
753.774168,0.460361
753.870681,0.456215
753.934915,0.453506
754.58566,0.428078
755.224616,0.406154
755.647588,0.393
755.801195,0.388458
755.897708,0.385663
755.961942,0.383828
757.251643,0.350644
757.674615,0.341066
757.828222,0.337725
757.924735,0.335661
757.988969,0.334302
759.27867,0.30931
759.701642,0.301961
759.855249,0.299384
759.951762,0.29779
760.015996,0.296739
761.305697,0.27723
761.728669,0.271435
761.882276,0.269397
761.978789,0.268135
762.043023,0.267302
763.332724,0.251751
763.755696,0.2471
763.909303,0.245461
763.96982,0.244822
764.005816,0.244445
764.07005,0.243774
765.359751,0.231199
765.782723,0.227419
765.93633,0.226086
765.996847,0.225566
766.032843,0.225258
766.097077,0.224712
767.386778,0.214446
767.80975,0.211352
767.963357,0.21026
768.023874,0.209835
768.05987,0.209582
768.124104,0.209135
769.413805,0.200722
769.836777,0.198189
769.990384,0.197295
770.050901,0.196947
770.086897,0.196741
770.151131,0.196375
770.260742,0.195756
771.440832,0.189522
771.863804,0.187474
772.017411,0.186755
772.077928,0.186475
772.113924,0.18631
772.178158,0.186016
773.467859,0.180604
773.890831,0.179036
774.044438,0.178494
774.104955,0.178284
774.140951,0.17816
774.205185,0.177942
775.494886,0.174151
775.917858,0.173188
776.071465,0.172877
776.131982,0.172761
776.167978,0.172693
776.232212,0.172576
777.521914,0.171175
777.944885,0.17118
778.098492,0.171249
778.159009,0.171287
778.195005,0.171312
778.259239,0.171362
779.548941,0.173973
779.971912,0.175586
780.125519,0.176275
780.186036,0.176563
780.222032,0.176738
780.286266,0.177058
781.575968,0.185762
781.998939,0.189596
782.152546,0.191109
782.213063,0.191722
782.249059,0.192092
782.313293,0.19276
783.602995,0.208349
784.025966,0.214224
784.179573,0.216424
784.24009,0.217299
784.276086,0.217821
784.34032,0.218756
785.630022,0.237687
785.87456,0.241083
786.052993,0.243465
786.2066,0.245435
786.267117,0.246188
786.303113,0.246629
787.657049,0.258142
787.901587,0.258857
788.08002,0.259066
788.294144,0.258958
788.33014,0.258902
789.684076,0.24907
789.928614,0.245901
790.107047,0.243381
790.321171,0.240156
790.357167,0.239595
791.711103,0.215961
791.955641,0.211464
792.134074,0.208191
792.348198,0.204288
792.384194,0.203636
793.73813,0.180541
793.982668,0.17677
794.161101,0.174111
794.375225,0.171026
794.411221,0.170519
795.765157,0.153914
796.009695,0.151422
796.188128,0.149698
796.402252,0.14773
796.438248,0.14741
797.792184,0.137408
798.036722,0.13598
798.215155,0.135001
798.429279,0.133893
798.465275,0.133713
799.819211,0.128181
800.063749,0.127394
800.242182,0.126853
800.456306,0.126238
800.492302,0.126138
801.071172,0.124657
801.846238,0.122984
802.090776,0.122517
802.269209,0.122192
802.483334,0.121818
802.519329,0.121757
803.873265,0.119745
804.117803,0.119433
804.296236,0.119213
804.510361,0.118957
804.546356,0.118915
805.900292,0.117496
806.14483,0.11727
806.323263,0.11711
806.537388,0.116923
806.573383,0.116893
807.927319,0.115851
808.171857,0.115684
808.35029,0.115567
808.564415,0.11543
808.60041,0.115408
809.954346,0.114653
810.198884,0.114534
810.377317,0.114451
810.591442,0.114355
810.627437,0.114339
811.981373,0.113825
812.225911,0.113748
812.404344,0.113695
812.618469,0.113634
812.654464,0.113624
814.0084,0.113325
814.252938,0.113286
814.431371,0.11326
814.645496,0.113232
814.681491,0.113227
816.279965,0.113126
816.458398,0.113126
816.672523,0.113129
816.708518,0.11313
818.306992,0.113262
818.485425,0.113288
818.69955,0.113322
818.735545,0.113328
820.334019,0.113696
820.512452,0.113749
820.726577,0.113816
820.762572,0.113828
822.361046,0.114445
822.539479,0.114527
822.753604,0.114629
822.789599,0.114646
824.388074,0.115536
824.566506,0.11565
824.780631,0.11579
824.816626,0.115814
826.415101,0.11701
826.593534,0.11716
826.807658,0.117345
826.843654,0.117376
828.442128,0.118928
828.620561,0.11912
828.834685,0.119357
828.870681,0.119397
830.469155,0.121372
830.647588,0.121616
830.861712,0.121916
830.897708,0.121967
831.881602,0.123448
832.496182,0.124461
832.674615,0.124768
832.888739,0.125146
832.924735,0.12521
834.523209,0.128357
834.701642,0.128745
834.915766,0.129223
834.951762,0.129304
836.550236,0.133292
836.728669,0.133787
836.942793,0.134395
836.978789,0.134498
838.577263,0.139604
838.755696,0.14024
838.96982,0.141024
839.005816,0.141158
840.60429,0.147793
840.782723,0.148627
840.996847,0.149656
841.032843,0.149833
842.631317,0.158668
842.80975,0.159796
843.023874,0.161192
843.05987,0.161432
844.658344,0.173756
844.836777,0.175378
845.050901,0.177405
845.086897,0.177754
846.685371,0.196643
846.863804,0.199268
847.077928,0.202597
847.113924,0.203176
848.712398,0.236576
848.890831,0.241496
849.104955,0.247806
849.140951,0.248913
850.739425,0.314991
850.917858,0.324894
851.131982,0.337597
851.167978,0.339824
852.766452,0.469898
852.944885,0.488729
853.159009,0.512609
853.195005,0.516764
854.793479,0.743994
854.971912,0.774618
855.186036,0.812718
855.222032,0.819264
856.820506,1.144673
856.998939,1.184034
857.213063,1.231594
857.249059,1.239609
858.847533,1.577807
859.025966,1.61
859.24009,1.646029
859.276086,1.65178
860.87456,1.788007
861.052993,1.786267
861.267117,1.779426
861.303113,1.777773
862.692032,1.61692
862.901587,1.579478
863.08002,1.54572
863.294144,1.503287
863.33014,1.495975
864.928614,1.148016
865.321171,1.06321
866.955641,0.749011
867.348198,0.685652
868.982668,0.47659
869.08756,0.466049
869.375225,0.43877
871.009695,0.323362
871.114587,0.317903
871.402252,0.303923
873.036722,0.246628
873.141614,0.243958
873.429279,0.237111
875.063749,0.208381
875.168641,0.206983
875.456306,0.203356
877.090776,0.187186
877.195668,0.186347
877.483334,0.184142
879.117803,0.173794
879.222695,0.173234
879.510361,0.171752
881.14483,0.164621
881.249722,0.164228
881.537388,0.163187
881.59356,0.162989
883.171857,0.15814
883.276749,0.157861
883.564415,0.157121
883.620587,0.156981
885.198884,0.153544
885.303776,0.153347
885.591442,0.152826
885.647614,0.152727
887.225911,0.15033
887.330803,0.150195
887.618469,0.149837
887.674641,0.14977
889.252938,0.148163
889.35783,0.148075
889.645496,0.147844
889.701668,0.147801
891.279965,0.146811
891.384857,0.14676
891.672523,0.146629
891.728695,0.146604
893.306992,0.146109
893.411884,0.146088
893.502461,0.146071
893.69955,0.146038
893.755722,0.146029
895.334019,0.14594
895.438911,0.145944
895.726577,0.145961
895.782749,0.145965
897.361046,0.146218
897.465938,0.146243
897.753604,0.146318
897.809776,0.146333
899.388074,0.146881
899.492965,0.146925
899.780631,0.147051
899.836803,0.147076
901.415101,0.147886
901.519992,0.147946
901.807658,0.148117
901.86383,0.148151
903.442128,0.149199
903.547019,0.149274
903.834685,0.149486
903.890857,0.149528
905.469155,0.150797
905.574046,0.150888
905.861712,0.151139
905.917884,0.151189
907.496182,0.152669
907.601074,0.152773
907.888739,0.153062
907.944911,0.153119
909.523209,0.154804
909.628101,0.154922
909.915766,0.155248
909.971938,0.155312
911.550236,0.157203
911.655128,0.157334
911.942793,0.157698
911.998965,0.157769
913.577263,0.159868
913.682155,0.160013
913.96982,0.160416
914.025992,0.160495
915.60429,0.16281
915.709182,0.16297
916.053019,0.1635
917.631317,0.166043
917.736209,0.166219
918.080046,0.1668
919.658344,0.16959
919.763236,0.169782
920.107074,0.17042
921.685371,0.173479
921.790263,0.173691
922.134101,0.174391
923.712398,0.177751
923.81729,0.177983
924.161128,0.178753
924.312891,0.179097
925.739425,0.182456
925.844317,0.182713
926.188155,0.183563
927.766452,0.187663
927.871344,0.187948
928.215182,0.188892
929.793479,0.193463
929.898371,0.193782
930.242209,0.194839
931.820506,0.199981
931.925398,0.200341
932.269236,0.201537
933.847533,0.207389
933.952425,0.207801
934.296263,0.209172
935.87456,0.215935
935.979452,0.216415
936.32329,0.218015
938.006479,0.226573
938.350317,0.228491
939.63102,0.236275
940.033506,0.238967
940.377344,0.241378
941.658047,0.25149
942.060533,0.255132
942.404371,0.258468
943.685074,0.27329
944.08756,0.278971
944.431398,0.284326
945.712101,0.309599
946.114587,0.319757
946.458425,0.329485
947.739128,0.376143
948.141614,0.394845
948.485452,0.412588
949.766155,0.494531
950.168641,0.525776
950.512479,0.554586
951.793182,0.677941
952.195668,0.72112
952.539506,0.759167
953.820209,0.903234
954.222695,0.946137
954.566533,0.980386
955.123321,1.02893
955.847236,1.074134
956.249722,1.088285
956.59356,1.093443
957.874263,1.057051
958.276749,1.030069
958.620587,1.002702
959.90129,0.880093
959.97732,0.872329
960.303776,0.838948
960.647614,0.804066
961.928317,0.683019
962.004347,0.676474
962.330803,0.649358
962.674641,0.622611
963.955344,0.540221
964.031374,0.536186
964.35783,0.519916
964.701668,0.50458
965.982371,0.462185
966.058401,0.460322
966.384857,0.453057
966.728695,0.446609
968.009398,0.431661
968.085428,0.431151
968.411884,0.429362
968.755722,0.428122
970.036425,0.42821
970.112455,0.428408
970.438911,0.429463
970.782749,0.430907
972.063452,0.438809
972.139482,0.439387
972.465938,0.441994
972.809776,0.444949
974.090479,0.457694
974.166509,0.458533
974.492965,0.462234
974.836803,0.466308
976.117506,0.483058
976.193536,0.484131
976.519992,0.488838
976.86383,0.493974
978.144534,0.514767
978.220563,0.516086
978.547019,0.521863
978.890857,0.528147
980.171561,0.553448
980.24759,0.555048
980.574046,0.562051
980.917884,0.569662
982.198588,0.600272
982.274617,0.602207
982.601074,0.610679
982.944911,0.619889
984.225615,0.656984
984.301644,0.659333
984.628101,0.669622
984.971938,0.68082
985.93375,0.714249
986.252642,0.726065
986.328671,0.728939
986.655128,0.741536
986.998965,0.755269
988.279669,0.811008
988.355698,0.814563
988.682155,0.830162
989.025992,0.847205
990.306696,0.916773
990.382725,0.921231
990.709182,0.940826
991.053019,0.962292
992.333723,1.050526
992.409752,1.056214
992.736209,1.081262
993.080046,1.108793
994.36075,1.222964
994.436779,1.230381
994.763236,1.26313
995.107074,1.299289
996.387777,1.451269
996.463806,1.461266
996.790263,1.505609
997.134101,1.554973
998.414804,1.767897
998.490834,1.782254
998.81729,1.846527
999.161128,1.919266
1000.441831,2.248983
1000.517861,2.272201
1000.844317,2.377692
1001.188155,2.500096
1002.468858,3.090915
1002.544888,3.13441
1002.871344,3.334498
1003.215182,3.571003
1004.495885,4.748755
1004.571915,4.836491
1004.898371,5.240164
1005.242209,5.716092
1006.522912,8.029436
1006.598942,8.196982
1006.925398,8.958733
1007.269236,9.837733
1008.549939,13.839461
1008.625969,14.113441
1008.952425,15.33479
1009.296263,16.697106
1010.576966,22.335773
1010.652996,22.690606
1010.979452,24.2259
1011.32329,25.84916
1012.603993,31.520104
1012.680023,31.815635
1013.006479,33.00003
1013.350317,34.073156
1014.63102,35.970684
1014.70705,35.963894
1015.033506,35.776682
1015.377344,35.309549
1016.658047,31.530886
1016.734077,31.229161
1016.74418,31.188591
1017.060533,29.868013
1017.404371,28.34411
1018.685074,22.357357
1018.761104,22.004372
1019.08756,20.509276
1019.431398,18.980669
1020.712101,13.871886
1020.788131,13.602336
1021.458425,11.402657
1022.739128,8.07276
1022.815158,7.909261
1023.485452,6.618058
1024.54676,5.061375
1024.766155,4.803055
1024.842185,4.717992
1025.512479,4.057943
1025.7204,3.882768
1026.573787,3.283709
1026.793182,3.156288
1026.869212,3.114313
1027.539506,2.787042
1027.747427,2.699258
1028.600814,2.392677
1028.820209,2.325543
1028.896239,2.303225
1029.566533,2.124969
1029.774454,2.075617
1030.627841,1.896589
1030.847236,1.855776
1030.923266,1.842065
1031.59356,1.729832
1031.801481,1.697867
1032.654868,1.57855
1032.874263,1.550617
1032.950293,1.541174
1033.828508,1.440117
1034.681895,1.354294
1034.90129,1.333945
1034.97732,1.327045
1035.855535,1.252603
1036.708922,1.188591
1036.928317,1.173317
1037.004347,1.168129
1037.882562,1.111913
1038.735949,1.063222
1038.955344,1.051558
1039.031374,1.047592
1039.909589,1.004493
1040.762976,0.966983
1040.982371,0.957974
1041.058401,0.954909
1041.936616,0.921534
1042.790003,0.8924
1043.009398,0.885392
1043.085428,0.883007
1043.963643,0.857014
1044.81703,0.834299
1045.036425,0.828833
1045.112455,0.826973
1045.99067,0.806706
1046.844057,0.789014
1047.063452,0.784763
1047.139482,0.783316
1047.55461,0.77566
1048.017697,0.767582
1048.871084,0.753902
1049.090479,0.750625
1049.166509,0.749511
1050.044724,0.737439
1050.898111,0.727026
1051.117506,0.724547
1051.193536,0.723706
1052.071751,0.71465
1052.925138,0.706953
1053.144534,0.70514
1053.220563,0.704527
1054.098778,0.698008
1054.952165,0.692613
1055.171561,0.691369
1055.24759,0.690951
1056.125805,0.686609
1056.979192,0.68321
1057.198588,0.682461
1057.274617,0.682214
1058.152832,0.679782
1059.006219,0.67815
1059.225615,0.677844
1059.301644,0.677748
1060.179859,0.677033
1061.033246,0.677006
1061.252642,0.677103
1061.328671,0.677147
1062.206886,0.678011
1063.060274,0.679479
1063.279669,0.679954
1063.355698,0.680129
1064.233914,0.682486
1065.087301,0.685383
1065.306696,0.686223
1065.382725,0.686523
1066.260941,0.690333
1067.114328,0.694635
1067.333723,0.695836
1067.409752,0.696262
1068.287968,0.701524
1068.63522,0.70378
1068.85648,0.705271
1069.141355,0.70725
1069.36075,0.708821
1069.436779,0.709375
1070.314995,0.716135
1070.662247,0.718993
1070.883507,0.72087
1071.168382,0.723351
1071.387777,0.725311
1071.463806,0.726001
1072.342022,0.734355
1072.689274,0.737859
1072.910534,0.740153
1073.0027,0.741123
1073.195409,0.743178
1073.414804,0.745562
1073.490834,0.7464
1074.369049,0.756508
1074.69582,0.760478
1074.716301,0.760731
1074.937561,0.76349
1075.029727,0.764656
1075.222436,0.767124
1075.441831,0.769986
1075.517861,0.770991
1076.396076,0.783096
1076.722847,0.787844
1076.743328,0.788146
1076.964588,0.791445
1077.056754,0.792838
1077.249463,0.795787
1077.468858,0.799206
1077.544888,0.800406
1078.365039,0.813879
1078.423103,0.814871
1078.749874,0.820547
1078.770355,0.820908
1078.991615,0.824854
1079.083781,0.826521
1079.27649,0.830052
1079.495885,0.834148
1079.571915,0.835586
1080.45013,0.852955
1080.776901,0.859792
1080.797382,0.860227
1081.018642,0.864988
1081.110808,0.867002
1081.303517,0.871271
1081.522912,0.876231
1081.598942,0.877975
1082.477157,0.899134
1082.803928,0.907521
1082.824409,0.908056
1083.045669,0.913922
1083.137835,0.916409
1083.330544,0.921693
1083.549939,0.927856
1083.625969,0.93003
1084.504184,0.956693
1084.830955,0.967437
1084.851436,0.968127
1085.072696,0.975715
1085.164862,0.97895
1085.357571,0.985863
1085.576966,0.993994
1085.652996,0.99688
1086.531211,1.033148
1086.857982,1.048257
1086.878463,1.049238
1087.099723,1.060108
1087.191889,1.06479
1087.384598,1.074894
1087.603993,1.086949
1087.680023,1.091272
1088.558238,1.147576
1088.885009,1.172056
1088.90549,1.173664
1089.12675,1.191639
1089.218916,1.199463
1089.411625,1.216502
1089.63102,1.237089
1089.70705,1.244536
1090.585265,1.343882
1090.912036,1.388018
1090.932517,1.390931
1091.153777,1.423551
1091.245943,1.437783
1091.438652,1.468819
1091.734077,1.519922
1092.612292,1.69973
1092.939063,1.778346
1092.959544,1.783499
1093.180804,1.840903
1093.27297,1.865765
1093.465679,1.919585
1093.761104,2.006988
1094.639319,2.3024
1094.96609,2.425786
1094.986571,2.433756
1095.207831,2.52157
1095.299997,2.559061
1095.492706,2.63912
1095.788131,2.766003
1096.666346,3.167492
1096.993117,3.323107
1097.013598,3.332916
1097.234858,3.439059
1097.327024,3.483284
1097.519733,3.575517
1097.815158,3.715439
1098.693373,4.104355
1099.020144,4.230885
1099.040625,4.238363
1099.261885,4.315302
1099.354051,4.345137
1099.54676,4.402928
1099.842185,4.478382
1100.7204,4.594674
1101.047171,4.593463
1101.067652,4.592578
1101.288912,4.577061
1101.381078,4.56744
1101.573787,4.541538
1101.869212,4.487454
1102.747427,4.241449
1103.074198,4.125667
1103.094679,4.118097
1103.315939,4.034395
1103.408105,3.998615
1103.600814,3.922424
1103.896239,3.803002
1104.774454,3.443928
1105.101225,3.313825
1105.121706,3.305794
1105.342966,3.220145
1105.435132,3.185113
1105.627841,3.113217
1105.923266,3.006889
1106.31676,2.873357
1106.801481,2.722785
1107.128252,2.630443
1107.148734,2.624906
1107.369994,2.567
1107.462159,2.543909
1107.654868,2.497585
1107.950293,2.431682
1108.343787,2.353366
1108.828508,2.271255
1109.155279,2.224422
1109.175469,2.221744
1109.175761,2.221706
1109.397021,2.193964
1109.489186,2.183255
1109.681895,2.162422
1109.97732,2.134424
1110.370814,2.104087
1110.855535,2.076691
1111.182306,2.063838
1111.202788,2.063172
1111.424048,2.056979
1111.516214,2.054923
1111.708922,2.051571
1112.397841,2.049156
1112.882562,2.055317
1113.209334,2.062638
